book,para_num,paragraph,final_label,status,verification,tier,gemini_label,gemini_confidence,gemini_considered,gemini_reasoning,gpt_oss_or_label,gpt_oss_or_reasoning
ck12_algebra1_hs,532,"Lesson Summary
• Equations with the variables y and x can be graphed by making a chart of values that fit the equation and then plotting the values on a coordinate plane. This graph is simply another representation of the equation and can be analyzed to solve problems.
• Horizontal lines are defined by the equation y = constant and vertical lines are defined by the equation x = constant.
• Be aware that although we graph the function as a line to make it easier to interpret, the function may actually be discrete.",NA,CONFIRMED,dual_arm,B_boundary,NA,high,COMMON_ERROR_ALERT,This is a standard lesson summary highlighting key concepts. The phrase 'Be aware that...' provides conceptual clarification rather than highlighting or warning against a specific common student error.,NA,"The paragraph only summarizes concepts about graphing equations and mentions no errors, mistakes, or conflict between students."
ck12_algebra1_hs,533,"1. Make a table of values for the following equations and then graph them.
a. y = 2x+7
b. y = 0.7x−4
c. y = 6−1.25x",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"The text presents a standard math problem asking the student to create tables of values and graph linear equations. There is no mention of errors, misconceptions, or student work.",,
ck12_algebra1_hs,534,"2. “Think of a number. Multiply it by 20, divide the answer by 9, and then subtract seven from the result.”
a. Make a table of values and plot the function that represents this sentence.
b. If you picked 0 as your starting number, what number would you end up with?
c. To end up with 12, what number would you have to start out with?",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"This is a standard multi-part algebra problem asking students to represent a word problem as a function, graph it, and evaluate/solve for specific values. There are no error-related elements.",,
ck12_algebra1_hs,535,3. Write the equations for the five lines (A through E) plotted in the graph below.,NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"This is a direct, standard math problem asking the reader to find the equations of lines shown in a graph. There is no error analysis or student work involved.",,
ck12_algebra1_hs,536,"4. In the graph above, at what points do the following lines intersect?
a. A and E
b. A and D
c. C and D
d. B and the y−axis
e. E and the x−axis
f. C and the line y = x
g. E and the line y = 1/2 x
h. A and the line y = x+3",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"This is a standard textbook exercise asking students to find points of intersection from a graph. There is no mention of errors, student work, or error alerts.",,
ck12_algebra1_hs,537,"5. At the airport, you can change your money from dollars into euros. The service costs $5, and for every additional dollar you get 0.7 euros.
a. Make a table for this and plot the function on a graph.
b. Use your graph to determine how many euros you would get if you give the office $50.
c. To get 35 euros, how many dollars would you have to pay?
d. The exchange rate drops so that you can only get 0.5 euros per additional dollar. Now how many dollars do you have to pay for 35 euros?",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,This is a standard multi-part application problem involving linear functions and currency exchange. There is no error analysis or contrast between student solutions.,,
ck12_algebra1_hs,538,"6. The graph below shows a conversion chart for converting between weight in kilograms and weight in pounds. Use it to convert the following measurements.
a. 4 kilograms into weight in pounds
b. 9 kilograms into weight in pounds
c. 12 pounds into weight in kilograms
d. 17 pounds into weight in kilograms",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,This is a standard exercise asking students to read a graph to convert measurements. It contains no error-focused pedagogy.,,
ck12_algebra1_hs,539,"7. Use the graph from problem 6 to answer the following questions.
a. An employee at a sporting goods store is packing 3-pound weights into a box that can hold 8 kilograms. How many weights can she place in the box?
b. After packing those weights, there is some extra space in the box that she wants to fill with one-pound weights. How many of those can she add?
c. After packing those, she realizes she misread the label and the box can actually hold 9 kilograms. How many more one-pound weights can she add?",NA,CONFIRMED,dual_arm,B_boundary,NA,high,EXPLICIT_ERROR_DETECTION,"This is a standard multi-part word problem. The narrative detail about misreading a label is just a context change in the scenario, not an error-focused pedagogical task.",NA,"The paragraph presents a standard word problem with no mention of errors, mistakes, or comparison of student work."
ck12_algebra1_hs,540,"Learning Objectives
• Find intercepts of the graph of an equation.
• Use intercepts to graph an equation.
• Solve real-world problems using intercepts of a graph",NA,CONFIRMED,dual_arm,C_control,NA,high,,"The text lists standard learning objectives for a lesson with no mention of errors, comparisons, or warnings.",NA,The paragraph lists learning objectives and does not involve any error-focused instruction.
ck12_algebra1_hs,541,"Introduction
Sanjit’s office is 25 miles from home, and in traffic he expects the trip home to take him an hour if he starts at 5 PM. Today he hopes to stop at the post office along the way. If the post office is 6 miles from his office, when will Sanjit get there?",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"This is a standard math word problem setting up a scenario to solve for arrival time, with no mention of errors or student work.",,
ck12_algebra1_hs,542,"If you know just one of the points on a line, you’ll find that isn’t enough information to plot the line on a graph. As you can see in the graph above, there are many lines—in fact, infinitely many lines—that pass through a single point. But what if you know two points that are both on the line? Then there’s only one way to graph that line; all you need to do is plot the two points and use a ruler to draw the line that passes through both of them.

There are a lot of options for choosing which two points on the line you use to plot it. In this lesson, we’ll focus on two points that are rather convenient for graphing: the points where our line crosses the x−and y−axes, or intercepts. We’ll see how to find intercepts algebraically and use them to quickly plot graphs.",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"This text provides standard instructional explanation introducing intercepts and how two points determine a line, with no mention or focus on errors.",,
ck12_algebra1_hs,543,"Look at the graph above. The y−intercept occurs at the point where the graph crosses the y−axis. The y−value at this point is 8, and the x−value is 0.

Similarly, the x−intercept occurs at the point where the graph crosses the x−axis. The x−value at this point is 6, and the y−value is 0.

So we know the coordinates of two points on the graph: (0, 8) and (6, 0). If we’d just been given those two coordinates out of the blue, we could quickly plot those points and join them with a line to recreate the above graph.

Note: Not all lines will have both an x−and a y−intercept, but most do. However, horizontal lines never cross the x−axis and vertical lines never cross the y−axis.

For examples of these special cases, see the graph below.",NA,CONFIRMED,dual_arm,B_boundary,NA,high,COMMON_ERROR_ALERT,"The text explains the definitions and graphical interpretation of x- and y-intercepts and notes special cases. There is no mention of errors, student work, or common mistakes.",NA,"The paragraph explains intercepts and plotting points without presenting errors, mistakes, or comparisons."
ck12_algebra1_hs,544,"Finding Intercepts by Substitution

Example 1
Find the intercepts of the line y = 13−x and use them to graph the function.

Solution
The first intercept is easy to find. The y−intercept occurs when x = 0. Substituting gives us y = 13−0 = 13, so the y−intercept is (0, 13).

Similarly, the x−intercept occurs when y = 0. Plugging in 0 for y gives us 0 = 13 − x, and adding x to both sides gives us x = 13. So (13, 0) is the x−intercept.

To draw the graph, simply plot these points and join them with a line.",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"This is a standard textbook worked example demonstrating how to find intercepts by substitution and graph a line, with no mention or focus on errors.",,
ck12_algebra1_hs,545,"Example 2
Graph the following functions by finding intercepts.
a) y = 2x+3
b) y = 7−2x
c) 4x−2y = 8
d) 2x+3y = −6

Solution
a) Find the y−intercept by plugging in x = 0 :
y = 2 · 0+3 = 3 −the y−intercept is (0,3)
Find the x−intercept by plugging in y = 0 :
0 = 2x+3 −subtract 3 f rom both sides :
−3 = 2x −divide by 2 :
− 3/2 = x −the x−intercept is (−1.5,0)

b) Find the y−intercept by plugging in x = 0 :
y = 7−2 · 0 = 7 −the y−intercept is (0,7)
Find the x−intercept by plugging in y = 0 :
0 = 7−2x −subtract 7 f rom both sides :
−7 = −2x −divide by −2 :
7/2 = x −the x−intercept is (3.5,0)

c) Find the y−intercept by plugging in x = 0 :
4 · 0−2y = 8
−2y = 8 −divide by −2
y = −4 −the y−intercept is (0,−4)
Find the x−intercept by plugging in y = 0 :
4x−2 · 0 = 8
4x = 8 −divide by 4 :
x = 2 −the x−intercept is (2,0)

d) Find the y−intercept by plugging in x = 0 :
2 · 0+3y = −6
3y = −6 −divide by 3 :
y = −2 −the y−intercept is (0,−2)
Find the x−intercept by plugging in y = 0 :
2x+3 · 0 = −6
2x = −6 −divide by 2 :
x = −3 −the x−intercept is (−3,0)",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"This is a standard worked example showing how to find x- and y-intercepts to graph linear functions, with no error analysis or pedagogical focus on mistakes.",,
ck12_algebra1_hs,546,"Finding Intercepts for Standard Form Equations Using the Cover-Up Method

Look at the last two equations in example 2. These equations are written in standard form. Standard form equations are always written “ coefficient times x plus (or minus) coefficient times y equals value”. In other words, they look like this:
ax+by = c
where a has to be positive, but b and c do not.

There is a neat method for finding intercepts in standard form, often referred to as the cover-up method.",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,The text provides standard explanatory material introducing standard form equations and the cover-up method without referencing any errors or student mistakes.,,
ck12_algebra1_hs,547,"Example 3
Find the intercepts of the following equations:
a) 7x−3y = 21
b) 12x−10y = −15
c) x+3y = 6

Solution
To solve for each intercept, we realize that at the intercepts the value of either x or y is zero, and so any terms that contain that variable effectively drop out of the equation. To make a term disappear, simply cover it (a finger is an excellent way to cover up terms) and solve the resulting equation.

a) To solve for the y−intercept we set x = 0 and cover up the x−term:
−3y = 21
y = −7 (0,−7) is the y−intercept.
Now we solve for the x−intercept:
7x = 21
x = 3 (3,0) is the x−intercept.

b) To solve for the y−intercept (x = 0), cover up the x−term:
−10y = −15
y = 1.5 (0,1.5) is the y−intercept.
Now solve for the x−intercept (y = 0):
12x = −15
x = −5/4 (−1.25,0) is the x−intercept.

c) To solve for the y−intercept (x = 0), cover up the x−term:
3y = 6
y = 2 (0,2) is the y−intercept.
Solve for the y−intercept:
x = 6 (6,0) is the x−intercept.

The graph of these functions and the intercepts is below:",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"The paragraph is a standard worked example showing how to find x- and y-intercepts of linear equations using the cover-up method, with no mention or focus on student errors.",,
ck12_algebra1_hs,548,"To learn more about equations in standard form, try the Java applet at http://www.analyzemath.com/line/line.htm (scroll down and click the “click here to start” button.) You can use the sliders to change the values of a,b, and c and see how that affects the graph.",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"The text provides standard instructions directing students to an external interactive tool to explore graphing equations, with no reference to mistakes, errors, or student comparisons.",,
ck12_algebra1_hs,549,"Solving Real-World Problems Using Intercepts of a Graph

Example 4
Jesus has $30 to spend on food for a class barbecue. Hot dogs cost $0.75 each (including the bun) and burgers cost $1.25 (including the bun). Plot a graph that shows all the combinations of hot dogs and burgers he could buy for the barbecue, without spending more than $30.

This time we will find an equation first, and then we can think logically about finding the intercepts.
If the number of burgers that Jesus buys is x, then the money he spends on burgers is 1.25x
If the number of hot dogs he buys is y, then the money he spends on hot dogs is 0.75y
So the total cost of the food is 1.25x+0.75y.
The total amount of money he has to spend is $30, so if he is to spend it ALL, we can use the following equation:
1.25x+0.75y = 30

We can solve for the intercepts using the cover-up method. First the y−intercept (x = 0):
0.75y = 30
y = 40 y−intercept: (0,40)
Then the x−intercept (y = 0):
1.25x = 30
x = 24 x−intercept: (24,0)

Now we plot those two points and join them to create our graph, shown here:

We could also have created this graph without needing to come up with an equation. We know that if John were to spend ALL the money on hot dogs, he could buy 30/.75 = 40 hot dogs. And if he were to buy only burgers he could buy 30/1.25 = 24 burgers. From those numbers, we can get 2 intercepts: (0 burgers, 40 hot dogs) and (24 burgers, 0 hot dogs). We could plot these just as we did above and obtain our graph that way.

As a final note, we should realize that Jesus’ problem is really an example of an inequality. He can, in fact, spend any amount up to $30. The only thing he cannot do is spend more than $30. The graph above reflects this: the line is the set of solutions that involve spending exactly $30, and the shaded region shows solutions that involve spending less than $30. We’ll work with inequalities some more in Chapter 6.",NA,CONFIRMED,dual_arm,B_boundary,NA,high,COMPARE_AND_CONTRAST,"This is a standard textbook worked example demonstrating how to solve a real-world problem using graph intercepts, showing two valid solution methods without any focus on errors.",NA,"The paragraph presents a standard example problem and solution steps without asking the reader to find or correct errors, compare approaches, or warn about common mistakes."
ck12_algebra1_hs,550,"Lesson Summary
• A y− intercept occurs at the point where a graph crosses the y−axis (where x = 0) and an x− intercept occurs at the point where a graph crosses the x−axis (where y = 0).
• The y−intercept can be found by substituting x = 0 into the equation and solving for y. Likewise, the x−intercept can be found by substituting y = 0 into the equation and solving for x.
• A linear equation is in standard form if it is written as “positive coefficient times x plus coefficient times y equals value”. Equations in standard form can be solved for the intercepts by covering up the x (or y) term and solving the equation that remains.",NA,CONFIRMED,dual_arm,C_control,NA,high,,"The paragraph provides standard lesson summary notes defining intercepts and standard form, with no discussion of errors or student solutions.",NA,"The paragraph only provides definitions and procedural instructions without mentioning errors, mistakes, or comparing student work."
ck12_algebra1_hs,551,"1. Find the intercepts for the following equations using substitution.
a. y = 3x−6
b. y = −2x+4
c. y = 14x−21
d. y = 7−3x
e. y = 2.5x−4
f. y = 1.1x+2.2
g. y = 3/8 x+7
h. y = 5/9 − 2/7 x",NA,CONFIRMED,dual_arm,C_control,NA,high,,This is a standard exercise asking students to calculate the intercepts for various linear equations with no reference to errors or multiple student methods.,NA,"The paragraph simply asks students to solve a set of problems (find intercepts) with no mention of errors, mistakes, or comparing student work."
ck12_algebra1_hs,552,"2. Find the intercepts of the following equations using the cover-up method.
a. 5x−6y = 15
b. 3x−4y = −5
c. 2x+7y = −11
d. 5x+10y = 25
e. 5x−1.3y = 12
f. 1.4x−3.5y = 7
g. 3/5 x+2y = 2/5
h. 3/4 x− 2/3 y = 1/5",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"This is a standard problem set asking students to find intercepts of linear equations using a specific method, with no mention of errors or student work.",,
ck12_algebra1_hs,553,"3. Use any method to find the intercepts and then graph the following equations.
a. y = 2x+3
b. 6(x−1) = 2(y+3)
c. x−y = 5
d. x+y = 8",NA,CONFIRMED,dual_arm,C_control,NA,high,,This is standard textbook exercise content asking students to find intercepts and graph equations. There is no reference to errors or student misconceptions.,NA,"The paragraph simply asks students to find intercepts and graph equations, with no mention of errors, mistakes, or comparison of student work."
ck12_algebra1_hs,554,"4. At the local grocery store strawberries cost $3.00 per pound and bananas cost $1.00 per pound.
a. If I have $10 to spend on strawberries and bananas, draw a graph to show what combinations of each I can buy and spend exactly $10.
b. Plot the point representing 3 pounds of strawberries and 2 pounds of bananas. Will that cost more or less than $10?
c. Do the same for the point representing 1 pound of strawberries and 5 pounds of bananas.",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,This is a standard multi-part algebra word problem asking students to graph linear combinations and evaluate specific coordinate points against a budget. It contains no error-focused pedagogy.,,
ck12_algebra1_hs,555,"5. A movie theater charges $7.50 for adult tickets and $4.50 for children. If the theater takes in $900 in ticket sales for a particular screening, draw a graph which depicts the possibilities for the number of adult tickets and the number of child tickets sold.",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,This is a standard word problem asking students to model a real-world scenario by graphing a linear relationship. There is no mention of errors or student work.,,
ck12_algebra1_hs,556,6. Why can’t we use the intercept method to graph the following equation? 3(x+2) = 2(y+3),NA,CONFIRMED,dual_arm,B_boundary,NA,high,EXPLICIT_ERROR_DETECTION,"This is a conceptual question asking why a particular mathematical method fails for a given equation, rather than analyzing a student error or warning about common mistakes.",NA,"The paragraph asks a conceptual question about the intercept method, without referencing a student's error, comparing approaches, or warning about common mistakes."
ck12_algebra1_hs,557,7. Name two more equations that we can’t use the intercept method to graph.,NA,CONFIRMED,dual_arm,B_boundary,NA,high,EXPLICIT_ERROR_DETECTION,This is a direct question asking students to generate mathematical equations meeting a specific criterion. It does not reference errors or conflicting approaches.,NA,"The prompt asks students to name equations they cannot graph with the intercept method, with no reference to errors, mistakes, or comparing student work."
ck12_algebra1_hs,558,"Learning Objectives
• Find positive and negative slopes.
• Recognize and find slopes for horizontal and vertical lines.
• Understand rates of change.
• Interpret graphs and compare rates of change.",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,The text contains standard learning objectives for a lesson with no mention or presentation of errors.,,
ck12_algebra1_hs,559,"Introduction
Wheelchair ramps at building entrances must have a slope between 1/16 and 1/20 . If the entrance to a new office building is 28 inches off the ground, how long does the wheelchair ramp need to be?",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"The text presents a standard math word problem introducing a concept without any mention of errors, student work, or misconceptions.",,
ck12_algebra1_hs,560,"We come across many examples of slope in everyday life. For example, a slope is in the pitch of a roof, the grade or incline of a road, or the slant of a ladder leaning on a wall. In math, we use the word slope to define steepness in a particular way.

Slope = distance moved vertically / distance moved horizontally

To make it easier to remember, we often word it like this:
Slope = rise / run

In the picture above, the slope would be the ratio of the height of the hill to the horizontal length of the hill. In other words, it would be 3/4 , or 0.75.

If the car were driving to the right it would climb the hill - we say this is a positive slope. Any time you see the graph of a line that goes up as you move to the right, the slope is positive.

If the car kept driving after it reached the top of the hill, it might go down the other side. If the car is driving to the right and descending, then we would say that the slope is negative.",NA,CONFIRMED,dual_arm,C_control,NA,high,,This text provides standard instructional material defining slope and explaining positive versus negative slope without mentioning errors or student work.,NA,"The paragraph only explains the concept of slope with everyday examples and does not involve any error detection, correction, comparison, or warning about common mistakes."
ck12_algebra1_hs,561,"Here’s where it gets tricky: If the car turned around instead and drove back down the left side of the hill, the slope of that side would still be positive. This is because the rise would be -3, but the run would be -4 (think of the x−axis - if you move from right to left you are moving in the negative x−direction). That means our slope ratio would be −3 / −4 , and the negatives cancel out to leave 0.75, the same slope as before. In other words, the slope of a line is the same no matter which direction you travel along it.",NA,CONFIRMED,dual_arm,B_boundary,NA,high,COMMON_ERROR_ALERT,"The text explains a potentially counterintuitive concept regarding slope direction, but it does not explicitly warn about a common mistake or use typical error alert signaling.",NA,"The paragraph explains a concept about slope direction without presenting a student's error, a comparison, or a warning about common mistakes."
ck12_algebra1_hs,562,"Find the Slope of a Line

A simple way to find a value for the slope of a line is to draw a right triangle whose hypotenuse runs along the line. Then we just need to measure the distances on the triangle that correspond to the rise (the vertical dimension) and the run (the horizontal dimension).",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,This is standard instructional textbook content explaining how to find the slope of a line with rise and run. No student errors or misconceptions are mentioned.,,
ck12_algebra1_hs,563,"Example 1
Find the slopes for the three graphs shown.

Solution
There are already right triangles drawn for each of the lines - in future problems you’ll do this part yourself. Note that it is easiest to make triangles whose vertices are lattice points (i.e. points whose coordinates are all integers).
a) The rise shown in this triangle is 4 units; the run is 2 units. The slope is 4/2 = 2.
b) The rise shown in this triangle is 4 units, and the run is also 4 units. The slope is 4/4 = 1.
c) The rise shown in this triangle is 2 units, and the run is 4 units. The slope is 2/4 = 1/2 .",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"This is a standard worked example demonstrating how to calculate the slope of lines using rise and run from given triangles, with no mention or focus on errors.",,
ck12_algebra1_hs,564,"Example 2
Find the slope of the line that passes through the points (1, 2) and (4, 7).

Solution
We already know how to graph a line if we’re given two points: we simply plot the points and connect them with a line. Here’s the graph:

Since we already have coordinates for the vertices of our right triangle, we can quickly work out that the rise is 7−2 = 5 and the run is 4−1 = 3 (see diagram). So the slope is (7−2)/(4−1) = 5/3 .

If you look again at the calculations for the slope, you’ll notice that the 7 and 2 are the y−coordinates of the two points and the 4 and 1 are the x−coordinates. This suggests a pattern we can follow to get a general formula for the slope between two points (x1, y1) and (x2, y2):

Slope between (x1, y1) and (x2, y2) = (y2−y1)/(x2−x1)
or m = ∆y/∆x

In the second equation the letter m denotes the slope (this is a mathematical convention you’ll see often) and the Greek letter delta (∆) means change. So another way to express slope is change in y divided by change in x. In the next section, you’ll see that it doesn’t matter which point you choose as point 1 and which you choose as point 2.",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"This is a standard instructional worked example deriving and applying the slope formula without any focus on errors, misconceptions, or contrasting student methods.",,
ck12_algebra1_hs,565,"Example 3
Find the slopes of the lines on the graph below.

Solution
Look at the lines - they both slant down (or decrease) as we move from left to right. Both these lines have negative slope.

The lines don’t pass through very many convenient lattice points, but by looking carefully you can see a few points that look to have integer coordinates. These points have been circled on the graph, and we’ll use them to determine the slope. We’ll also do our calculations twice, to show that we get the same slope whichever way we choose point 1 and point 2.

For Line A:
(x1, y1) = (−6,3) (x2, y2) = (5,−1)
m = (y2 −y1)/(x2 −x1) = ((−1)−(3))/((5)−(−6)) = −4/11 ≈ −0.364
(x1, y1) = (5,−1) (x2, y2) = (−6,3)
m = (y2 −y1)/(x2 −x1) = ((3)−(−1))/((−6)−(5)) = 4/−11 ≈ −0.364

For Line B
(x1, y1) = (−4,6) (x2, y2) = (4,−5)
m = (y2 −y1)/(x2 −x1) = ((−5)−(6))/((4)−(−4)) = −11/8 = −1.375
(x1, y1) = (4,−5) (x2, y2) = (−4,6)
m = (y2 −y1)/(x2 −x1) = ((6)−(−5))/((−4)−(4)) = 11/−8 = −1.375

You can see that whichever way round you pick the points, the answers are the same. Either way, Line A has slope -0.364, and Line B has slope -1.375.",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"This is a standard textbook worked example showing how to calculate the slope of two lines using coordinates, with no errors or student disagreements mentioned.",,
ck12_algebra1_hs,566,"Khan Academy has a series of videos on finding the slope of a line, starting at http://www.youtube.com/watch?v=hXP1Gv9IMBo.",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"The text merely provides an external resource link/reference to videos on finding the slope of a line, with no error-focused pedagogy present.",,
ck12_algebra1_hs,567,"Find the Slopes of Horizontal and Vertical lines

Example 4
Determine the slopes of the two lines on the graph below.

Solution
There are 2 lines on the graph: A(y = 3) and B(x = 5).
Let’s pick 2 points on line A—say, (x1, y1) = (−4,3) and (x2, y2) = (5,3)—and use our equation for slope:
m = (y2 −y1)/(x2 −x1) = ((3)−(3))/((5)−(−4)) = 0/9 = 0.

If you think about it, this makes sense - if y doesn’t change as x increases then there is no slope, or rather, the slope is zero. You can see that this must be true for all horizontal lines.
Horizontal lines (y = constant) all have a slope of 0.

Now let’s consider line B. If we pick the points (x1, y1) = (5,−3) and (x2, y2) = (5,4), our slope equation is
m = (y2−y1)/(x2−x1) = ((4)−(−3))/((5)−(5)) = 7/0 . But dividing by zero isn’t allowed!

In math we often say that a term which involves division by zero is undefined. (Technically, the answer can also be said to be infinitely large—or infinitely small, depending on the problem.)
Vertical lines (x = constant) all have an infinite (or undefined) slope.",NA,CONFIRMED,dual_arm,B_boundary,NA,high,COMMON_ERROR_ALERT,"The text presents a standard worked example explaining the slopes of horizontal and vertical lines, with no reference to student errors, contrasting opinions, or error alerts.",NA,"The paragraph explains how to find slopes of horizontal and vertical lines with an example; it does not present a student's error, compare approaches, ask to locate an error, or warn about common mistakes."
ck12_algebra1_hs,568,"Find a Rate of Change

The slope of a function that describes real, measurable quantities is often called a rate of change. In that case the slope refers to a change in one quantity (y) per unit change in another quantity (x). (This is where the equation m = ∆y/∆x comes in—remember that ∆y and ∆x represent the change in y and x respectively.)",NA,CONFIRMED,dual_arm,C_control,NA,high,,"The text provides a standard definition and explanation of rate of change and slope, without highlighting any student work or errors.",NA,"The paragraph only explains the concept of rate of change and does not involve any error-focused instruction, warning, or comparison."
ck12_algebra1_hs,569,"Example 5
A candle has a starting length of 10 inches. 30 minutes after lighting it, the length is 7 inches. Determine the rate of change in length of the candle as it burns. Determine how long the candle takes to completely burn to nothing.

Solution
First we’ll graph the function to visualize what is happening. We have 2 points to start with: we know that at the moment the candle is lit (time = 0) the length of the candle is 10 inches, and after 30 minutes (time = 30) the length is 7 inches. Since the candle length depends on the time, we’ll plot time on the horizontal axis, and candle length on the vertical axis.

The rate of change of the candle’s length is simply the slope of the line. Since we have our 2 points (x1, y1) = (0,10) and (x2, y2) = (30,7), we can use the familiar version of the slope formula:
Rate of change = (y2 −y1)/(x2 −x1) = ((7 inches)−(10 inches))/((30 minutes)−(0 minutes)) = −3 inches / 30 minutes = −0.1 inches per minute

Note that the slope is negative. A negative rate of change means that the quantity is decreasing with time—just as we would expect the length of a burning candle to do.

To find the point when the candle reaches zero length, we can simply read the x−intercept off the graph (100 minutes). We can use the rate equation to verify this algebraically:
Length burned = rate × time
10 = 0.1 × 100
Since the candle length was originally 10 inches, our equation confirms that 100 minutes is the time taken.",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"This is a standard worked example showing how to calculate the rate of change and find an intercept from a word problem. There is no mention of errors, misconceptions, or contrasting student methods.",,
ck12_algebra1_hs,570,"Example 6
The population of fish in a certain lake increased from 370 to 420 over the months of March and April. At what rate is the population increasing?

Solution
Here we don’t have two points from which we can get x− and y−coordinates for the slope formula. Instead, we’ll need to use the alternate formula, m = ∆y/∆x .
The change in y−values, or ∆y, is the change in the number of fish, which is 420 − 370 = 50. The change in x−values, ∆x, is the amount of time over which this change took place: two months. So ∆y/∆x = 50 fish / 2 months, or 25 fish per month.",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,This is a standard textbook worked example demonstrating how to solve a rate of change problem. It does not mention or analyze any errors.,,
ck12_algebra1_hs,571,"Interpret a Graph to Compare Rates of Change

Example 7
The graph below represents a trip made by a large delivery truck on a particular day. During the day the truck made two deliveries, one taking an hour and the other taking two hours. Identify what is happening at each stage of the trip (stages A through E).

Solution
Here are the stages of the trip:
a) The truck sets off and travels 80 miles in 2 hours.
b) The truck covers no distance for 2 hours.
c) The truck covers (120−80) = 40 miles in 1 hour.
d) The truck covers no distance for 1 hour.
e) The truck covers -120 miles in 2 hours.

Let’s look at each section more closely.
A. Rate of change = ∆y/∆x = 80 miles / 2 hours = 40 miles per hour
Notice that the rate of change is a speed—or rather, a velocity. (The difference between the two is that velocity has a direction, and speed does not. In other words, velocity can be either positive or negative, with negative velocity representing travel in the opposite direction. You’ll see the difference more clearly in part E.)
Since velocity equals distance divided by time, the slope (or rate of change) of a distance-time graph is always a velocity.
So during the first part of the trip, the truck travels at a constant speed of 40 mph for 2 hours, covering a distance of 80 miles.

B. The slope here is 0, so the rate of change is 0 mph. The truck is stationary for one hour. This is the first delivery stop.

C. Rate of change = ∆y/∆x = (120−80) miles / (4−3) hours = 40 miles per hour. The truck is traveling at 40 mph.

D. Once again the slope is 0, so the rate of change is 0 mph. The truck is stationary for two hours. This is the second delivery stop. At this point the truck is 120 miles from the start position.

E. Rate of change = ∆y/∆x = (0−120) miles / (8−6) hours = −120 miles / 2 hours = −60 miles per hour. The truck is traveling at negative 60 mph.
Wait –a negative speed? Does that mean that the truck is reversing? Well, probably not. It’s actually the velocity and not the speed that is negative, and a negative velocity simply means that the distance from the starting position is decreasing with time. The truck is driving in the opposite direction –back to where it started from. Since it no longer has 2 heavy loads, it travels faster (60 mph instead of 40 mph), covering the 120 mile return trip in 2 hours. Its speed is 60 mph, and its velocity is -60 mph, because it is traveling in the opposite direction from when it started out.",NA,CONFIRMED,dual_arm,B_boundary,NA,high,COMMON_ERROR_ALERT,"This is a standard worked example interpreting rates of change from a distance-time graph. While it addresses a potential conceptual confusion regarding negative velocity vs. speed, it does not feature named students, student work, or explicit error-warning language.",NA,"The paragraph explains a graph interpretation and provides a solution; it does not ask the reader to find or correct errors, compare students, or warn about common mistakes."
ck12_algebra1_hs,572,"Lesson Summary
• Slope is a measure of change in the vertical direction for each step in the horizontal direction. Slope is often represented as “m”.
• Slope can be expressed as rise/run , or ∆y/∆x .
• The slope between two points (x1, y1) and (x2, y2) is equal to (y2−y1)/(x2−x1) .
• Horizontal lines (where y = a constant) all have a slope of 0.
• Vertical lines (where x = a constant) all have an infinite (or undefined) slope.
• The slope (or rate of change) of a distance-time graph is a velocity.",NA,CONFIRMED,dual_arm,C_control,NA,high,,This is a standard lesson summary defining slope and listing its formulas and properties without referencing any errors or contrasting methods.,NA,"The paragraph only provides definitions and facts about slope with no mention of errors, mistakes, or student work to correct."
ck12_algebra1_hs,573,"1. Use the slope formula to find the slope of the line that passes through each pair of points.
a. (-5, 7) and (0, 0)
b. (-3, -5) and (3, 11)
c. (3, -5) and (-2, 9)
d. (-5, 7) and (-5, 11)
e. (9, 9) and (-9, -9)
f. (3, 5) and (-2, 7)
g. (2.5, 3) and (8, 3.5)",NA,CONFIRMED,dual_arm,C_control,NA,high,,"This is a standard textbook practice exercise asking students to compute the slope for given pairs of points, with no error analysis involved.",NA,"The paragraph simply asks students to apply the slope formula to given point pairs, with no mention of errors, mistakes, or comparison of student work."
